Geneid	Length	pm_1_cyto	pm_2_cyto	pm_3_cyto	pp_1	pp_1_cyto	pp_2	pp_2_cyto	pp_3	pp_3_cyto
ENSG00000260165	176	0	0	0	0	0	0	0	0	0
ENSG00000259931	271	0	0	0	0	0	0	0	0	0
ENSG00000260269	1095	5	6	5	2	13	0	2	5	4
SNUPN	3516	128	124	115	573	191	558	167	486	107
ENSG00000260235	560	0	1	0	0	0	0	0	0	0
ENSG00000260206	572	1	5	0	0	2	0	0	0	1
IMP3	2510	1350	1733	376	1303	737	1426	555	1108	422
ENSG00000275454	1217	8	13	0	0	3	0	1	1	0
ENSG00000274515	423	0	0	0	0	0	0	0	0	0
SNX33	8002	58	77	51	15	77	21	57	12	38
CSPG4	8290	54	45	31	7	124	17	60	16	41
ENSG00000260892	563	0	0	0	0	0	0	0	0	0
ENSG00000203392	2205	3	0	0	1	2	0	0	0	0
ODF3L1	1132	16	23	8	53	33	71	14	62	15
DNM1P35	3714	24	22	11	23	29	62	13	24	8
ENSG00000260288	6261	12	5	3	29	7	31	7	25	3
PPIAP47	495	1	1	0	0	0	0	1	0	0
ENSG00000261043	2905	0	0	0	0	0	0	0	0	0
MIR4313	101	0	0	0	0	0	0	0	0	0
ENSG00000187812	2112	0	0	0	1	0	0	1	0	1
RN7SL319P	221	0	0	0	0	0	0	0	0	0
DNM1P49	474	0	0	0	0	0	0	0	0	0
UBE2Q2	3830	85	70	60	433	157	396	108	307	71
RN7SL510P	263	0	0	0	0	1	0	0	0	0
FBXO22	11821	459	491	372	381	667	322	388	321	295
NRG4	5020	16	14	5	36	33	39	5	57	7
ENSG00000260685	681	0	0	0	0	0	0	1	0	0
TMEM266	5144	44	49	23	29	45	32	25	22	36
ENSG00000259422	2354	1	0	0	0	0	0	0	0	0
ETFA	9591	1386	1046	724	527	2042	785	880	592	807
TYRO3P	2705	6	12	5	0	4	0	2	0	8
ENSG00000287503	697	0	0	0	0	1	0	1	0	0
ISL2	2171	72	58	39	33	138	53	59	39	56
ENSG00000259514	758	14	12	6	1	8	1	11	0	6
ENSG00000270036	724	1	0	2	2	5	1	0	0	1
SCAPER	11610	440	351	303	527	653	444	366	395	294
ENSG00000261232	267	0	0	0	0	0	0	0	0	0
MIR3713	45	0	0	0	0	0	0	0	0	0
RN7SKP217	340	0	0	0	0	0	0	0	0	1
RCN2	9901	332	327	241	475	579	769	320	668	316
RN7SL278P	296	0	0	0	0	0	0	0	0	0
KRT8P23	1207	0	0	0	0	0	0	0	0	0
PSTPIP1	4574	1	6	2	19	0	11	4	19	2
TSPAN3	8400	1131	1197	769	688	2341	893	1076	774	886
ENSG00000259652	264	0	0	0	0	0	0	0	0	0
ENSG00000278991	1514	2	3	2	0	1	0	1	1	2
ENSG00000269951	672	5	5	2	6	7	7	6	9	5
PEAK1	24184	185	144	112	239	322	212	141	195	113
ENSG00000259722	245	0	0	0	0	0	0	0	0	0
ENSG00000230459	310	0	0	0	0	0	0	0	0	0
HMG20A	6403	227	208	179	133	336	157	203	146	145
ENSG00000279033	1332	0	0	0	0	0	0	0	0	0
ENSG00000259362	3814	0	0	0	0	0	2	0	0	1
ENSG00000259420	1224	5	7	0	8	2	18	3	3	2
LINGO1	5324	26	26	34	50	117	74	44	57	25
LINGO1-AS1	2730	1	1	0	0	0	0	1	2	0
LINGO1-AS2	663	0	0	0	0	0	0	0	0	0
ENSG00000280359	461	0	0	0	0	0	0	0	0	0
ENSG00000259213	841	0	0	0	0	0	0	0	0	0
CSPG4P13	4818	0	0	0	0	0	0	0	0	0
ENSG00000260776	3175	2	0	0	1	0	0	4	9	0
ENSG00000261244	353	0	0	0	0	0	0	0	0	0
RN7SL214P	265	0	0	0	0	0	0	0	0	0
COMMD4P1	876	0	1	0	0	0	0	1	0	0
ENSG00000261403	571	0	0	0	0	0	0	0	0	1
ADAMTS7P3	3758	0	1	0	0	1	2	1	0	0
TBC1D2B	9763	90	79	78	25	231	58	83	36	75
ENSG00000259792	483	2	3	0	0	0	3	0	0	0
SH2D7	2366	5	3	1	0	3	0	3	0	1
CIB2	2137	118	141	63	662	142	666	110	502	97
IDH3A	6823	126	134	106	136	344	132	166	113	111
ENSG00000260988	1931	3	5	1	6	5	1	0	1	0
ACSBG1	8148	12	9	7	2	3	2	3	4	4
DNAJA4-DT	685	0	0	0	0	0	0	0	0	0
DNAJA4	6591	2	10	4	4	10	14	4	5	6
WDR61	7188	726	617	469	535	895	571	530	537	467
ENSG00000272418	369	0	0	0	0	0	0	0	0	0
ENSG00000259562	695	11	7	6	1	16	3	8	0	8
ENSG00000259322	449	7	5	4	0	6	0	8	0	4
ENSG00000277482	224	6	5	1	0	0	1	1	0	0
ENSG00000279694	2550	0	0	0	0	0	0	0	0	0
CRABP1	959	0	0	0	0	0	0	0	0	0
ENSG00000259413	583	0	0	0	0	0	0	0	0	0
IREB2	10803	355	305	229	178	668	250	248	186	224
ENSG00000259474	325	1	0	0	0	0	0	1	0	0
HYKK	5707	270	294	96	118	184	179	108	113	73
ENSG00000279373	1266	1	2	1	0	1	0	0	0	1
PSMA4	6994	2107	2607	965	2309	2131	2736	1202	2126	851
CHRNA5	3623	20	21	17	122	54	139	34	145	22
ENSG00000261762	2154	7	4	4	22	8	37	7	22	5
CHRNA3	4761	66	68	43	36	79	20	49	25	41
ENSG00000279421	122	1	1	0	0	1	0	0	0	0
CHRNB4	4984	11	15	6	32	23	24	10	32	23
ENSG00000259555	1980	2	0	0	2	1	0	0	2	1
ENSG00000261303	2668	0	1	0	3	0	0	0	5	0
RPL18P11	530	0	0	0	0	0	0	0	0	0
ENSG00000273512	275	0	0	0	0	0	0	0	0	0
ENSG00000238166	392	0	0	0	0	0	0	0	0	0
ADAMTS7	7760	15	11	12	9	36	18	19	15	16
MORF4L1	6552	2256	1853	1807	4386	3194	3742	2496	3621	1621
ENSG00000288561	981	0	0	0	0	1	0	0	0	0
RPL21P116	483	0	0	0	1	0	0	0	0	0
RNU6-415P	97	0	0	0	0	0	0	0	0	0
ENSG00000279235	683	0	0	0	0	1	0	0	0	0
CTSH	13757	263	271	153	511	427	524	221	479	198
RASGRF1	9977	53	65	28	11	44	8	12	10	21
ENSG00000177699	1900	0	0	0	0	0	0	0	0	0
ANKRD34C-AS1	11734	1	0	0	0	0	0	0	0	0
MIR184	84	0	0	0	0	0	0	0	0	0
HNRNPCP3	875	0	1	0	0	0	0	1	1	2
ANKRD34C	5506	0	0	0	0	0	1	0	1	0
TMED3	19413	1326	1415	653	446	1107	562	727	487	590
ENSG00000287408	3169	1	0	2	0	4	0	0	0	0
ENSG00000289561	706	0	0	0	0	0	0	0	0	0
MINAR1	6994	53	27	23	10	50	14	32	16	11
TFDP1P3	1049	0	0	0	0	0	0	0	0	0
ENSG00000259208	475	0	0	0	0	0	0	0	0	0
ENSG00000260674	158	0	0	0	0	0	0	0	0	0
ENSG00000213527	361	0	0	0	0	0	0	0	0	0
ENSG00000259229	214	0	0	0	0	0	0	0	0	0
RNU6-667P	102	0	0	0	0	0	0	0	0	0
ENSG00000259548	539	0	0	0	0	0	0	0	0	0
MTHFS	3027	54	71	29	133	66	230	34	153	34
ENSG00000261229	758	0	0	0	0	0	0	0	0	0
ST20-MTHFS	982	1	9	1	4	0	8	2	1	0
ENSG00000279394	2260	1	0	0	0	2	0	1	0	0
ENSG00000286813	2194	8	9	6	2	3	0	8	0	2
ST20	1614	161	132	86	176	81	282	109	200	79
ENSG00000288592	94	0	0	0	0	0	0	0	0	0
ENSG00000278600	2261	11	15	8	0	33	1	12	1	12
ST20-AS1	4223	28	34	20	19	20	34	21	37	21
ENSG00000288604	349	0	0	0	0	0	0	0	0	0
ENSG00000259770	1081	0	0	0	0	0	0	1	0	0
BCL2A1	995	0	0	0	1	0	5	0	2	1
ENSG00000271364	948	0	0	0	0	0	0	0	0	0
ENSG00000279719	702	0	0	0	0	0	0	0	0	0
ENSG00000279705	1551	0	0	0	0	0	0	0	0	0
ZFAND6	5153	712	689	473	710	780	735	863	702	628
FAH	10161	264	234	141	173	244	192	159	188	137
ENSG00000259967	556	0	0	0	0	0	0	0	0	2
CTXND1	6893	2	0	0	1	2	2	0	0	3
LINC00927	5425	0	0	0	0	0	0	0	0	0
ENSG00000259495	8069	6	11	8	25	17	38	13	21	10
ARNT2	7737	38	43	28	30	81	40	32	46	25
ENSG00000258010	2205	0	0	0	0	0	0	0	0	1
ENSG00000287813	2261	0	0	0	0	0	0	0	0	0
ENSG00000259175	2520	0	0	0	0	1	0	0	0	0
ENSG00000270919	538	0	0	0	0	0	0	0	0	0
MIR5572	137	0	0	0	0	0	0	0	0	0
RNU6-380P	107	0	0	0	0	0	0	0	0	0
ABHD17C	3620	62	36	49	152	73	125	46	122	41
ENSG00000271983	492	0	0	0	0	0	0	0	1	0
ENSG00000287108	2350	0	0	0	3	0	1	0	0	0
CEMIP	7621	7	1	4	1	16	4	3	2	4
MIR549A	96	0	0	0	0	0	0	0	0	0
ENSG00000259546	683	0	0	0	0	0	0	0	0	0
ENSG00000259649	744	2	0	0	0	0	0	0	0	0
MESD	7455	2917	2383	1878	6609	823	5168	3391	5116	2609
ENSG00000260619	2455	0	0	0	0	0	0	0	0	0
MIR4514	57	0	0	0	0	0	0	0	0	0
ENSG00000277782	389	3	1	2	4	3	7	1	2	0
TLNRD1	4866	17	14	13	14	67	29	22	9	16
ENSG00000288625	138	0	0	0	0	0	0	0	0	0
CFAP161	1960	3	6	1	3	6	5	4	6	1
ENSG00000279834	2536	0	0	0	0	0	0	0	0	0
ANP32BP3	706	0	0	0	0	0	0	0	0	0
IL16	12094	5	1	4	2	1	1	1	3	1
ENSG00000271725	476	0	0	1	0	0	1	0	0	0
STARD5	6339	36	38	28	15	39	27	33	33	23
ENSG00000286488	3998	2	2	2	0	1	0	0	0	2
TMC3-AS1	14404	44	42	18	15	24	30	19	22	20
TMC3	4977	5	4	2	2	5	3	4	2	8
ENSG00000273920	543	1	1	1	1	2	0	0	0	0
ENSG00000284709	385	0	0	0	0	0	0	0	0	0
ENSG00000275995	545	0	0	0	0	1	0	0	0	0
ENSG00000259543	564	0	0	0	0	0	0	0	0	0
ENSG00000259594	1508	0	1	0	0	1	0	2	1	0
ENSG00000259692	7169	40	39	17	30	16	33	22	33	25
ENSG00000259622	396	0	0	0	0	0	0	2	1	0
MEX3B	4342	25	12	20	10	55	21	25	10	20
LINC01583	2714	0	1	3	0	1	1	0	0	0
ENSG00000287872	3262	0	0	0	0	1	0	0	0	0
EFL1	4708	219	216	177	128	339	167	186	129	137
RNU1-77P	162	0	0	0	0	0	0	0	0	0
ENSG00000285974	928	0	0	0	0	0	0	0	0	0
SAXO2	4160	178	168	103	112	81	87	106	102	101
ADAMTS7P1	4875	0	1	0	0	1	0	0	0	0
GOLGA6L10	4720	128	138	104	84	84	69	127	57	118
UBE2Q2P2	1855	153	140	88	281	168	214	112	224	87
ENSG00000237550	721	141	220	54	38	45	84	47	55	41
ENSG00000278202	785	5	5	7	2	9	0	5	2	6
GOLGA6L9	6778	74	72	58	19	65	14	71	19	58
UBE2Q2P6	457	12	1	2	6	4	16	4	4	5
CSPG4P10	7178	1	3	1	0	4	0	3	0	0
ENSG00000278603	224	1	0	0	0	0	0	0	0	0
GOLGA2P10	1758	3	2	1	4	5	0	0	2	1
GOLGA6L17P	1551	0	1	2	0	2	0	3	0	4
DNM1P38	433	0	0	0	0	0	0	3	0	0
ENSG00000284803	312	0	1	0	0	1	0	1	0	0
RPS17	3188	40064	34531	27275	13251	4535	11873	28610	11186	20008
ENSG00000260836	2211	2	6	3	1	1	4	3	1	1
ENSG00000278013	421	0	1	0	1	1	0	1	2	0
CPEB1	8215	24	22	20	57	34	42	23	66	9
CPEB1-AS1	5014	7	3	2	2	4	8	1	3	2
AP3B2	14432	78	71	39	14	77	18	35	10	39
ENSG00000259707	636	0	0	0	0	1	0	0	0	0
ENSG00000228141	2820	1	4	3	8	3	0	2	4	6
ACTG1P17	2096	20	20	13	21	10	20	10	22	11
ENSG00000279758	737	4	2	0	2	2	0	1	0	0
ENSG00000259442	1091	0	0	1	0	1	0	0	0	1
ENSG00000286817	1204	25	35	17	9	4	8	19	13	12
SNHG21	1053	405	468	170	57	127	108	179	69	155
ENSG00000252690	4325	28	16	9	2	27	6	5	2	13
FSD2	6536	7	6	1	2	3	1	1	2	2
SCARNA15	127	0	0	0	0	0	0	0	0	0
WHAMM	5123	271	266	171	103	290	148	165	114	128
HOMER2	14685	147	160	105	195	242	213	147	146	118
ENSG00000259805	754	0	0	0	0	0	0	0	0	0
RAMAC	1565	283	289	132	276	210	348	240	286	211
C15orf40	13899	741	800	325	536	528	782	492	641	368
ENSG00000288850	794	10	14	11	6	9	17	19	10	9
ENSG00000260608	421	0	3	0	1	1	4	0	1	1
BTBD1	4066	69	58	66	78	220	159	76	95	59
ENSG00000273747	688	0	0	1	0	3	0	1	0	0
ENSG00000259767	454	1	0	1	0	3	0	0	0	0
ENSG00000260351	499	0	0	1	0	0	0	0	0	0
FABP5P8	404	3	0	2	0	0	0	0	0	0
MIR4515	81	1	0	1	0	0	0	1	0	0
ENSG00000286872	2474	0	0	0	2	1	0	2	0	0
TM6SF1	2496	6	3	7	3	8	0	4	4	4
HDGFL3	16058	1119	954	848	1267	759	1083	1057	1027	703
ENSG00000260579	396	0	0	0	0	0	0	0	0	0
ENSG00000259986	943	0	1	0	1	1	0	1	0	0
BNC1	4902	1	3	1	9	6	14	1	14	2
SH3GL3	3363	74	61	30	130	71	145	49	141	30
ADAMTSL3	9752	21	22	23	15	35	7	18	11	6
RNU6-401P	96	0	0	0	0	0	0	0	0	0
TUBAP4	416	0	1	0	0	0	0	0	0	0
RNU6-1339P	91	0	0	0	0	0	0	0	0	0
ENSG00000274128	408	0	0	0	0	0	0	0	0	0
ENSG00000259609	996	1	1	2	1	1	3	0	1	0
EFL1P1	2691	41	42	19	16	33	12	24	5	9
DNM1P41	3350	0	0	0	0	1	0	0	0	0
ENSG00000259694	546	0	0	0	0	0	0	0	0	0
UBE2Q2L	1364	28	48	9	30	24	71	26	38	22
CSPG4P11	4910	1	1	1	1	0	2	2	2	1
GOLGA2P7	4915	48	60	41	39	72	43	29	32	26
RN7SL331P	247	0	0	0	0	0	0	0	0	0
GOLGA6L4	6055	2	2	1	1	4	0	4	1	0
UBE2Q2P8	102	0	0	0	0	0	0	0	0	0
ENSG00000259683	970	8	14	6	4	18	1	9	0	8
RN7SL417P	265	2	0	2	0	0	0	1	0	0
ENSG00000259570	389	0	1	1	0	2	0	1	1	0
DNM1P51	8796	1	0	1	0	2	1	1	0	1
CSPG4P5	3730	0	0	0	0	0	0	0	0	0
UBE2Q2P11	205	1	1	1	1	2	6	0	0	0
ENSG00000259774	1212	0	1	1	0	1	0	1	2	0
UBE2Q2P12	204	0	1	0	0	0	1	0	0	0
ENSG00000259551	546	0	0	0	0	0	0	0	0	0
ENSG00000259302	33	0	0	0	0	0	0	0	0	0
GOLGA6L5P	3899	17	12	12	10	25	16	20	4	14
ENSG00000259244	492	5	6	4	1	6	0	7	0	3
UBE2Q2P1	3222	506	372	312	185	161	134	353	154	247
LINC00933	3000	7	4	2	7	0	2	4	1	2
ENSG00000275120	3668	11	3	2	7	1	5	1	2	1
ZSCAN2	4878	176	220	75	60	140	89	63	68	44
ENSG00000256278	1018	4	5	4	3	7	0	3	0	7
ENSG00000276278	1223	0	0	0	0	0	0	0	0	0
SCAND2P	10903	18	14	13	2	29	13	14	6	17
EGLN1P1	762	0	0	0	0	0	0	0	0	0
WDR73	9622	74	83	51	18	135	37	51	31	50
NMB	1022	504	418	250	272	147	429	283	274	252
SEC11A	5492	906	957	529	819	1064	1015	592	879	381
ENSG00000259654	487	1	1	0	0	4	0	1	0	0
ENSG00000285667	1711	7	12	8	7	5	5	8	8	7
ZNF592	8190	364	322	237	259	691	359	328	169	290
ENSG00000259415	429	1	0	1	0	0	0	0	0	0
ALPK3	10261	6	5	3	11	13	7	5	6	8
ENSG00000200991	118	0	0	0	0	0	0	0	0	0
SLC28A1	3447	0	0	0	3	0	0	1	4	0
ENSG00000286505	2184	0	0	1	0	0	0	0	2	1
RNU6-339P	107	0	0	0	0	0	0	0	0	0
RNU6-796P	107	0	0	0	0	0	0	0	0	0
ENSG00000271044	630	0	0	0	0	0	0	0	0	0
PDE8A	8004	96	89	66	50	163	41	68	48	71
ENSG00000259270	179	0	0	0	0	0	0	0	2	0
ENSG00000229212	2972	7	2	0	3	13	2	2	3	8
NIFKP8	874	0	0	0	0	0	0	0	0	0
CSPG4P12	11495	14	12	12	5	17	9	11	9	12
RN7SL428P	247	0	0	0	0	0	0	0	0	0
GOLGA6L3	1679	0	0	1	1	0	4	0	0	0
ADAMTS7P4	5569	3	1	3	3	2	3	0	6	1
ENSG00000259317	368	0	0	0	0	1	0	0	0	0
AKAP13	20280	525	526	388	374	847	290	475	317	409
MIR7706	67	0	0	0	0	0	0	0	0	0
RNU7-79P	62	0	0	0	0	1	0	0	0	0
FABP5P9	406	4	0	1	3	0	6	2	1	0
ENSG00000259375	953	0	0	0	0	0	0	0	0	0
ENSG00000259367	660	0	0	0	0	1	0	0	0	0
ENSG00000259276	568	0	0	0	0	2	0	0	0	0
RNU6-1280P	107	0	0	0	0	0	0	0	0	0
ENSG00000259453	746	1	0	0	0	2	0	0	0	0
ENSG00000259544	569	0	0	0	0	3	0	0	0	0
ENSG00000259407	964	0	0	1	0	1	0	0	0	0
ENSG00000259762	494	0	0	0	0	0	0	0	0	1
LINC02883	855	0	0	0	0	0	0	0	0	0
KLHL25	7111	50	56	36	5	109	5	44	9	37
MIR1276	83	0	1	0	0	0	0	0	0	0
ENSG00000259195	174	0	0	0	0	0	0	0	0	0
RNU6-231P	103	0	0	0	0	0	0	0	0	0
MIR548AP	96	0	0	0	0	0	0	0	0	0
ENSG00000259608	255	0	0	0	0	0	0	0	0	0
LINC01584	3071	0	0	0	0	0	0	0	0	0
AGBL1	16503	1	4	3	0	1	4	1	2	1
RNA5SP400	111	0	0	0	0	0	0	0	0	0
ENSG00000261077	403	0	0	0	0	0	0	0	0	0
ENSG00000200206	73	0	0	0	0	0	0	0	0	0
AGBL1-AS1	2440	0	0	0	0	0	0	0	0	0
ENSG00000259734	499	0	0	0	0	0	0	0	0	0
ENSG00000259636	351	0	0	0	0	0	0	0	0	0
ENSG00000259620	499	0	0	0	0	0	0	0	0	0
ENSG00000259560	1545	0	0	0	0	0	2	0	0	0
RNU6-185P	107	0	0	0	0	0	0	0	0	0
LINC00052	1966	2	0	0	0	0	2	0	2	0
ENSG00000287391	1812	0	0	0	0	0	0	0	0	0
NTRK3	26750	2	3	0	1	7	0	5	0	3
MED28P6	231	0	0	0	0	0	0	0	0	0
NTRK3-AS1	2663	0	0	0	0	0	0	0	0	0
MRPL46	6402	279	355	184	980	207	1218	208	795	159
ENSG00000173867	3272	3	3	2	0	2	4	1	5	0
MRPS11	5628	1789	1548	676	998	447	1088	743	1062	716
ENSG00000279945	517	7	4	2	1	6	0	2	3	3
DET1	6859	24	14	6	18	20	14	9	14	13
ENSG00000259569	276	0	0	0	0	0	0	0	0	0
LINC01586	2734	0	0	0	0	0	0	0	0	0
MIR1179	91	0	0	0	0	0	0	0	0	0
MIR7-2	110	0	0	0	0	0	0	0	0	0
MIR3529	78	0	0	0	0	0	0	0	0	0
AEN	5976	434	380	308	121	565	145	247	114	213
ISG20	7184	36	50	22	63	29	100	44	69	56
ENSG00000259676	571	3	6	2	3	7	1	1	1	1
ACAN	10914	8	13	7	5	27	1	8	14	14
HAPLN3	3489	26	15	16	16	57	15	22	16	14
MFGE8	6807	211	198	129	49	312	74	156	58	144
ENSG00000259350	470	0	0	0	0	0	0	0	0	0
KRT18P47	977	0	0	0	0	0	0	0	0	0
ENSG00000261549	727	1	0	0	0	1	0	0	0	0
ENSG00000260275	310	0	0	0	0	0	0	0	0	0
CARMAL	1938	9	18	1	8	6	7	3	9	4
ENSG00000261407	756	15	12	8	12	3	4	10	8	7
ABHD2	10068	95	99	84	137	261	153	101	111	90
RNU7-195P	62	0	1	0	0	0	0	0	0	0
HMGB1P8	949	9	3	3	5	3	2	4	8	7
ENSG00000259948	678	0	0	0	0	0	0	0	0	0
RLBP1	1848	0	0	0	0	0	0	0	0	0
FANCI	11853	1162	1094	704	308	1006	290	928	218	719
POLG	7699	278	261	176	42	485	54	238	50	187
MIR6766	72	0	0	0	0	0	0	0	0	0
POLG-DT	1109	5	7	1	5	5	13	3	7	8
ENSG00000279708	1537	0	0	0	0	0	0	0	0	0
ENSG00000287717	1265	0	0	0	0	1	0	0	0	0
MIR9-3HG	9782	0	0	0	6	1	0	1	0	2
MIR9-3	90	0	0	0	0	0	0	0	0	0
ENSG00000289128	1551	1	1	0	0	0	0	0	0	0
RHCG	2583	0	0	0	0	0	0	0	0	0
LINC00928	2573	0	0	0	0	0	0	0	0	0
ENSG00000261478	1456	0	0	0	0	0	0	0	0	0
ENSG00000259713	501	1	1	1	0	6	0	0	0	0
TICRR	8415	253	245	129	72	465	110	204	107	173
ENSG00000259615	459	2	0	0	0	1	0	0	0	0
KIF7	5283	128	123	85	148	289	119	137	139	104
PLIN1	3795	3	10	5	4	13	4	4	0	4
PEX11A	3171	88	90	56	103	153	194	76	111	72
RPL36AP43	307	3	3	2	0	16	0	5	1	10
WDR93	4054	11	18	8	5	13	11	6	7	3
ENSG00000259561	449	0	1	0	0	0	0	0	0	0
RNU6-132P	107	0	0	0	0	0	0	0	0	0
MESP1	1094	72	90	75	171	42	173	93	126	45
MRPL15P1	878	0	0	1	0	0	0	0	0	0
MESP2	1809	15	9	8	12	13	4	10	8	8
ANPEP	5046	6	3	2	5	11	15	9	3	9
AP3S2	9237	154	165	106	60	239	95	113	57	86
ARPIN-AP3S2	2673	3	4	0	2	4	0	2	1	3
MIR5094	85	1	0	0	0	5	0	0	0	0
ENSG00000259677	746	0	1	0	0	1	0	0	0	0
MIR5009	100	0	1	0	0	0	0	0	0	0
RNU6-1111P	107	0	0	0	0	0	0	0	0	0
ARPIN	8590	85	102	53	85	125	107	86	88	46
RNU7-111P	62	0	0	0	0	0	0	0	0	0
ENSG00000259273	514	0	0	0	0	0	0	0	0	0
ENSG00000280377	586	0	1	1	0	1	0	1	0	1
ZNF710	5004	57	76	43	20	111	20	54	18	44
MIR3174	87	0	0	0	0	0	0	0	0	0
ENSG00000273691	1049	0	4	1	0	4	0	0	0	0
ZNF710-AS1	2902	19	27	13	3	50	0	20	0	15
IDH2	2787	1192	1203	844	298	2066	438	987	336	795
IDH2-DT	652	0	0	1	2	0	0	1	1	3
SEMA4B	6995	32	23	25	26	79	39	40	25	32
RN7SL346P	294	0	0	0	0	0	0	0	0	0
RPS12P26	396	3	0	0	0	0	0	0	0	1
CIB1	1472	3239	3040	1406	582	588	615	1550	495	1431
GDPGP1	5766	32	38	19	21	14	23	25	16	7
ENSG00000284626	4014	8	3	1	1	2	2	3	3	0
TTLL13P	3902	3	1	4	2	3	1	4	5	0
ENSG00000261147	3838	0	0	1	0	0	0	0	0	1
NGRN	3116	346	316	169	177	506	309	238	220	212
ENSG00000275674	518	5	6	1	3	0	0	1	0	4
ENSG00000228998	588	0	0	2	0	0	0	0	0	1
ENSG00000270322	184	0	0	0	0	0	0	1	0	0
ENSG00000275345	413	0	0	0	0	0	0	0	0	1
ENSG00000271396	894	0	0	2	0	0	0	0	0	0
GOLGA2P8	779	5	11	6	3	4	2	3	7	4
RN7SL736P	269	0	0	0	0	0	0	0	0	0
GABARAPL3	2205	0	0	1	0	0	0	0	0	0
ZNF774	8472	99	91	43	50	58	51	58	47	40
NDUFA3P4	250	3	0	1	8	5	2	4	2	3
IQGAP1	11507	589	554	369	453	688	420	367	298	324
ENSG00000259177	458	0	1	0	0	2	0	0	0	0
CRTC3	10816	275	276	171	165	508	267	195	181	176
ENSG00000259212	474	2	1	1	2	1	1	2	0	0
ENSG00000259314	807	2	2	7	1	4	0	3	0	3
CRTC3-AS1	957	27	29	8	15	9	24	18	21	15
ENSG00000285560	888	0	0	0	0	2	0	0	0	2
HSPE1P3	309	4	5	1	2	5	0	8	6	3
ENSG00000278370	473	0	0	0	2	1	0	2	0	0
LINC01585	1504	1	0	3	8	2	4	0	3	1
BLM	7876	176	195	140	177	325	213	160	144	144
ENSG00000287061	1794	4	5	7	0	9	0	1	0	2
ENSG00000259704	1468	1	2	0	0	0	0	0	0	0
RN7SL363P	273	0	0	0	0	0	0	0	0	0
FURIN	4960	96	101	60	91	271	116	115	91	85
FES	4202	263	243	138	294	58	207	249	245	200
MAN2A2	9763	272	238	188	19	517	30	165	21	189
ENSG00000259661	795	0	0	0	0	0	0	0	0	0
HDDC3	5229	824	1016	242	193	393	313	302	255	253
UNC45A	7498	572	610	372	184	716	133	443	130	362
RCCD1-AS1	1858	4	14	6	0	9	8	8	0	8
RCCD1	4958	107	77	76	124	166	106	93	93	53
PRC1	5523	2562	2016	1726	2081	816	1048	2200	1646	1372
ENSG00000284946	7148	28	40	24	1	101	0	28	1	30
PRC1-AS1	4985	163	173	109	68	59	27	123	47	92
VPS33B	3755	85	70	51	34	73	33	62	26	57
VPS33B-DT	3429	22	28	10	22	17	26	17	19	13
ENSG00000278514	435	4	5	1	3	6	6	3	6	7
ENSG00000258542	109	0	0	0	0	0	0	0	0	0
ENSG00000275929	363	1	0	1	5	0	0	2	2	0
ENSG00000258665	328	0	0	0	0	0	0	0	0	0
ENSG00000285661	2017	0	0	0	0	0	0	0	0	0
SV2B	13710	0	0	2	2	0	3	0	0	0
ENSG00000285883	1002	0	0	0	0	0	0	0	0	0
ENSG00000289066	840	0	0	0	0	0	0	0	0	0
CRAT37	4196	0	0	0	0	0	0	0	0	0
ENSG00000258954	431	0	0	0	0	0	0	0	0	0
ENSG00000258765	592	0	0	0	0	0	0	0	0	0
ENSG00000258540	290	0	0	0	0	0	0	0	0	0
THRAP3P2	1115	0	0	0	0	0	0	0	0	0
SLCO3A1	9422	11	10	15	12	47	14	10	7	10
ENSG00000260661	1304	0	0	0	0	0	0	0	0	0
ENSG00000258761	539	0	0	0	0	0	0	0	0	0
DUXAP6	601	0	0	0	0	0	0	0	0	0
NPM1P5	838	0	0	0	0	0	0	0	0	0
ST8SIA2	5850	21	15	10	8	20	1	6	7	7
ENSG00000239197	143	1	0	0	0	0	0	0	1	0
ENO1P2	974	0	0	0	0	0	0	0	1	0
ENSG00000259170	480	0	0	0	0	0	0	0	0	0
C15orf32	1787	0	0	0	0	0	0	0	0	0
LINC00930	4650	0	0	0	0	0	0	0	0	0
ENSG00000258676	4477	0	0	0	0	0	0	0	0	0
ENSG00000260337	3889	0	0	0	0	0	0	0	1	0
ENSG00000271763	446	0	0	0	0	0	0	0	0	0
FAM174B	4469	14	22	11	84	22	88	18	80	13
ENSG00000259064	342	0	0	0	0	0	0	0	0	0
ENSG00000275965	361	0	0	0	0	0	0	0	0	0
ENSG00000272298	240	0	0	0	0	0	0	0	0	0
HMGN1P38	303	2	2	3	74	11	71	5	37	4
H2AZ2P1	3281	7	8	5	7	2	7	13	5	4
ENSG00000240484	348	0	0	0	0	0	0	0	0	0
ENSG00000258562	526	0	0	0	0	0	0	0	0	0
ENSG00000260361	1736	2	0	1	0	0	2	1	0	0
ASB9P1	793	0	0	0	0	0	0	0	0	0
ENSG00000258922	464	1	0	0	3	0	1	0	1	0
ENSG00000274215	607	0	1	0	1	3	0	0	0	0
CHASERR	6465	183	217	159	428	494	854	197	588	109
ENSG00000289200	735	3	5	0	3	0	3	4	2	4
ENSG00000288872	693	31	25	18	0	4	0	23	2	15
ENSG00000279765	4734	14	20	9	4	14	2	7	10	13
CHD2	16951	1136	1055	759	494	1540	476	876	388	673
MIR3175	77	1	0	1	0	0	0	0	0	0
